Optical Power Monitor,,,,,,,
6.5.5217.15,,,,,,,
Delimiter Used: , ',',,,,,
,,,,,,,
Start of Measurement , 9/29/2025 16:00:38,,,,,,
Sample Interval , 10 s,,,,,,
, PM100D 250207512, PM100D 14101752,,,,,
Type, PM100D, PM100D,,,,,
Serialnumber, P0037408, P0009211,,,,,
Sensor, S121C, S121C,,,,,
SensorSerialnumber,250207512,14101752,,,,,
Wavelength / Responsivity, 852 nm, 852 nm,,,,,
,,,,,,,
,,,PM100D 250207512, PM100D 250207512, PM100D 14101752, PM100D 14101752, 
Samples ,Date,Time,7512Power (W),7512Temperature (°C),1752Power (W),1752Temperature (°C),
5359, 9/30/2025, 06:55:13.292,0.017434,21.024,0.034317,20.806,
5360, 9/30/2025, 06:55:23.308,0.017439,21.029,0.034318,20.806,
5361, 9/30/2025, 06:55:33.334,0.017442,21.027,0.034315,20.804,
5362, 9/30/2025, 06:55:43.360,0.017442,21.022,0.034318,20.802,
5363, 9/30/2025, 06:55:53.369,0.017444,21.027,0.034319,20.8,
5364, 9/30/2025, 06:56:03.379,0.017446,21.032,0.03432,20.791,
5365, 9/30/2025, 06:56:13.379,0.017445,21.028,0.034318,20.771,
5366, 9/30/2025, 06:56:23.386,0.017448,21.037,0.034319,20.754,
5367, 9/30/2025, 06:56:33.416,0.017441,21.021,0.034324,20.743,
5368, 9/30/2025, 06:56:43.418,0.017445,21.029,0.034323,20.737,
5369, 9/30/2025, 06:56:53.427,0.017445,21.036,0.034326,20.734,
5370, 9/30/2025, 06:57:03.451,0.017443,21.025,0.034323,20.732,
5371, 9/30/2025, 06:57:13.458,0.01744,21.025,0.034322,20.732,
5372, 9/30/2025, 06:57:23.480,0.017439,21.027,0.034321,20.734,
5373, 9/30/2025, 06:57:33.505,0.017434,21.023,0.034322,20.734,
5374, 9/30/2025, 06:57:43.514,0.017436,21.02,0.034322,20.737,
5375, 9/30/2025, 06:57:53.519,0.017437,21.017,0.034321,20.744,
5376, 9/30/2025, 06:58:03.548,0.017438,21.013,0.034323,20.748,
5377, 9/30/2025, 06:58:13.562,0.017434,21.018,0.034322,20.758,
5378, 9/30/2025, 06:58:23.578,0.017432,21.015,0.034322,20.769,
5379, 9/30/2025, 06:58:33.591,0.017433,21.005,0.034317,20.782,
5380, 9/30/2025, 06:58:43.606,0.017435,21.011,0.034317,20.781,
5381, 9/30/2025, 06:58:53.622,0.017435,21.016,0.034321,20.789,
5382, 9/30/2025, 06:59:03.623,0.017432,21.011,0.034316,20.796,
5383, 9/30/2025, 06:59:13.626,0.017431,21.012,0.034318,20.799,
5384, 9/30/2025, 06:59:23.644,0.017432,21.008,0.034315,20.801,
5385, 9/30/2025, 06:59:33.661,0.017438,21.005,0.034323,20.803,
5386, 9/30/2025, 06:59:43.687,0.017441,21.012,0.034322,20.802,
5387, 9/30/2025, 06:59:53.701,0.017442,21.016,0.034324,20.803,
5388, 9/30/2025, 07:00:03.718,0.017442,21.018,0.034321,20.798,
5389, 9/30/2025, 07:00:13.735,0.017444,21.02,0.034324,20.793,
5390, 9/30/2025, 07:00:23.740,0.017448,21.014,0.034322,20.779,
5391, 9/30/2025, 07:00:33.755,0.017444,21.011,0.034325,20.77,
5392, 9/30/2025, 07:00:43.758,0.017449,21.018,0.034322,20.76,
5393, 9/30/2025, 07:00:53.782,0.017448,21.019,0.034328,20.753,
5394, 9/30/2025, 07:01:03.790,0.01745,21.017,0.034326,20.737,
5395, 9/30/2025, 07:01:13.805,0.017451,21.014,0.034331,20.733,
5396, 9/30/2025, 07:01:23.805,0.017445,21.017,0.034328,20.73,
5397, 9/30/2025, 07:01:33.820,0.01744,21.018,0.034326,20.73,
5398, 9/30/2025, 07:01:43.836,0.017442,21.015,0.034325,20.727,
5399, 9/30/2025, 07:01:53.858,0.017437,21.009,0.03433,20.731,
5400, 9/30/2025, 07:02:03.864,0.01744,21.015,0.034325,20.732,
5401, 9/30/2025, 07:02:13.882,0.017436,21.01,0.034321,20.732,
5402, 9/30/2025, 07:02:23.905,0.017438,21.009,0.034324,20.732,
5403, 9/30/2025, 07:02:33.914,0.017434,21.004,0.034321,20.736,
5404, 9/30/2025, 07:02:43.943,0.017434,21.004,0.034321,20.735,
5405, 9/30/2025, 07:02:53.954,0.017431,20.999,0.034323,20.736,
5406, 9/30/2025, 07:03:03.967,0.017431,20.999,0.03432,20.745,
5407, 9/30/2025, 07:03:13.977,0.017431,21.002,0.034322,20.751,
5408, 9/30/2025, 07:03:23.994,0.017436,21.004,0.034319,20.761,
5409, 9/30/2025, 07:03:34.021,0.017431,21.001,0.034318,20.767,
5410, 9/30/2025, 07:03:44.046,0.017436,21.008,0.034316,20.78,
5411, 9/30/2025, 07:03:54.064,0.017432,21.008,0.034321,20.782,
5412, 9/30/2025, 07:04:04.064,0.017433,21.005,0.034314,20.79,
5413, 9/30/2025, 07:04:14.095,0.01743,21.005,0.03432,20.797,
5414, 9/30/2025, 07:04:24.111,0.017432,21.005,0.034314,20.802,
5415, 9/30/2025, 07:04:34.137,0.017434,21.009,0.034319,20.803,
5416, 9/30/2025, 07:04:44.152,0.017437,21.006,0.034318,20.8,
5417, 9/30/2025, 07:04:54.164,0.01744,21.007,0.034322,20.798,
5418, 9/30/2025, 07:05:04.176,0.017443,21.01,0.034318,20.796,
5419, 9/30/2025, 07:05:14.195,0.01744,21.003,0.034321,20.794,
5420, 9/30/2025, 07:05:24.204,0.017441,21.008,0.034323,20.79,
5421, 9/30/2025, 07:05:34.234,0.017447,21.009,0.034324,20.771,
5422, 9/30/2025, 07:05:44.253,0.017444,21.02,0.034327,20.755,
5423, 9/30/2025, 07:05:54.263,0.017449,21.017,0.034324,20.742,
5424, 9/30/2025, 07:06:04.270,0.017446,21.009,0.034325,20.733,
5425, 9/30/2025, 07:06:14.286,0.017448,21.012,0.034325,20.731,
5426, 9/30/2025, 07:06:24.288,0.017442,21.011,0.034324,20.728,
5427, 9/30/2025, 07:06:34.310,0.017441,21.006,0.034328,20.722,
5428, 9/30/2025, 07:06:44.311,0.017438,21.005,0.034324,20.717,
5429, 9/30/2025, 07:06:54.322,0.017437,21.007,0.034321,20.722,
5430, 9/30/2025, 07:07:04.336,0.017437,21.007,0.034322,20.727,
5431, 9/30/2025, 07:07:14.342,0.017434,21.006,0.034319,20.729,
5432, 9/30/2025, 07:07:24.354,0.017431,21.006,0.03432,20.729,
5433, 9/30/2025, 07:07:34.367,0.017431,21.007,0.03432,20.734,
5434, 9/30/2025, 07:07:44.388,0.017429,21.004,0.034316,20.737,
5435, 9/30/2025, 07:07:54.393,0.017434,21.002,0.034317,20.735,
5436, 9/30/2025, 07:08:04.399,0.01743,21.002,0.034317,20.739,
5437, 9/30/2025, 07:08:14.407,0.017432,21.004,0.034316,20.748,
5438, 9/30/2025, 07:08:24.409,0.017434,21.002,0.034317,20.753,
5439, 9/30/2025, 07:08:34.415,0.017432,21.006,0.034314,20.764,
5440, 9/30/2025, 07:08:44.436,0.017432,21.003,0.034314,20.773,
5441, 9/30/2025, 07:08:54.455,0.017431,21.004,0.034308,20.776,
5442, 9/30/2025, 07:09:04.466,0.017431,21.007,0.034315,20.788,
5443, 9/30/2025, 07:09:14.496,0.017432,21.009,0.034311,20.789,
5444, 9/30/2025, 07:09:24.496,0.017431,21.004,0.034314,20.802,
5445, 9/30/2025, 07:09:34.520,0.017434,21.007,0.034315,20.799,
5446, 9/30/2025, 07:09:44.524,0.017436,21.007,0.034319,20.796,
5447, 9/30/2025, 07:09:54.532,0.01744,21.004,0.034317,20.789,
5448, 9/30/2025, 07:10:04.543,0.017438,21.012,0.034318,20.794,
5449, 9/30/2025, 07:10:14.548,0.017442,21.006,0.034318,20.783,
5450, 9/30/2025, 07:10:24.548,0.01744,21.011,0.034323,20.768,
5451, 9/30/2025, 07:10:34.557,0.017442,21.007,0.034326,20.759,
5452, 9/30/2025, 07:10:44.580,0.017442,21.006,0.034321,20.746,
5453, 9/30/2025, 07:10:54.603,0.017444,21.008,0.034321,20.737,
5454, 9/30/2025, 07:11:04.629,0.017441,21.003,0.034322,20.733,
5455, 9/30/2025, 07:11:14.630,0.017448,21.008,0.034324,20.733,
5456, 9/30/2025, 07:11:24.653,0.017446,21.005,0.034324,20.729,
5457, 9/30/2025, 07:11:34.665,0.01744,21.005,0.034326,20.729,
5458, 9/30/2025, 07:11:44.694,0.01744,21.004,0.034323,20.729,
5459, 9/30/2025, 07:11:54.707,0.017436,21.008,0.034321,20.731,
5460, 9/30/2025, 07:12:04.707,0.017433,21.009,0.03432,20.73,
5461, 9/30/2025, 07:12:14.735,0.017433,21.007,0.034323,20.732,
5462, 9/30/2025, 07:12:24.741,0.017437,21.01,0.034318,20.73,
5463, 9/30/2025, 07:12:34.762,0.017435,21.006,0.034321,20.732,
5464, 9/30/2025, 07:12:44.766,0.01743,21.001,0.034318,20.735,
5465, 9/30/2025, 07:12:54.787,0.017433,21.004,0.034316,20.737,
5466, 9/30/2025, 07:13:04.818,0.017431,21.005,0.034318,20.743,
5467, 9/30/2025, 07:13:14.841,0.01743,20.999,0.034317,20.749,
5468, 9/30/2025, 07:13:24.867,0.017428,21.004,0.03432,20.76,
5469, 9/30/2025, 07:13:34.876,0.017431,21.007,0.034317,20.763,
5470, 9/30/2025, 07:13:44.899,0.01743,21.009,0.034315,20.771,
5471, 9/30/2025, 07:13:54.918,0.017429,21.011,0.034314,20.789,
5472, 9/30/2025, 07:14:04.927,0.017427,21.004,0.034316,20.788,
5473, 9/30/2025, 07:14:14.941,0.01743,21.005,0.034315,20.795,
5474, 9/30/2025, 07:14:24.951,0.017431,21.009,0.034317,20.8,
5475, 9/30/2025, 07:14:34.964,0.017434,21.01,0.034314,20.801,
5476, 9/30/2025, 07:14:44.990,0.017439,21.006,0.03432,20.801,
5477, 9/30/2025, 07:14:54.997,0.017437,21.012,0.034325,20.8,
5478, 9/30/2025, 07:15:05.009,0.017441,21.013,0.034322,20.797,
5479, 9/30/2025, 07:15:15.014,0.017441,21.014,0.034324,20.789,
5480, 9/30/2025, 07:15:25.030,0.017446,21.005,0.034323,20.784,
5481, 9/30/2025, 07:15:35.043,0.017447,21.012,0.03432,20.769,
5482, 9/30/2025, 07:15:45.064,0.017445,21.014,0.034325,20.75,
5483, 9/30/2025, 07:15:55.076,0.017447,21.01,0.034325,20.74,
5484, 9/30/2025, 07:16:05.082,0.017448,21.008,0.034321,20.735,
5485, 9/30/2025, 07:16:15.087,0.017443,21.006,0.034321,20.732,
5486, 9/30/2025, 07:16:25.117,0.017442,21.01,0.03432,20.729,
5487, 9/30/2025, 07:16:35.129,0.017442,21.008,0.034324,20.729,
5488, 9/30/2025, 07:16:45.157,0.017444,21.009,0.034323,20.726,
5489, 9/30/2025, 07:16:55.185,0.017439,21.005,0.034324,20.727,
5490, 9/30/2025, 07:17:05.186,0.017439,21.006,0.034319,20.73,
5491, 9/30/2025, 07:17:15.202,0.017436,21.006,0.034317,20.728,
5492, 9/30/2025, 07:17:25.210,0.017436,21.004,0.034318,20.731,
5493, 9/30/2025, 07:17:35.211,0.017434,21.004,0.034318,20.733,
5494, 9/30/2025, 07:17:45.221,0.017435,21.005,0.034321,20.733,
5495, 9/30/2025, 07:17:55.248,0.017431,21.009,0.034319,20.741,
5496, 9/30/2025, 07:18:05.261,0.017428,21.008,0.034322,20.744,
5497, 9/30/2025, 07:18:15.274,0.017434,21.004,0.03432,20.758,
5498, 9/30/2025, 07:18:25.281,0.017433,21.002,0.034317,20.762,
5499, 9/30/2025, 07:18:35.281,0.017433,21.006,0.034312,20.771,
5500, 9/30/2025, 07:18:45.290,0.017433,21.006,0.034316,20.778,
5501, 9/30/2025, 07:18:55.308,0.01743,21.01,0.034318,20.783,
5502, 9/30/2025, 07:19:05.325,0.017427,21.009,0.034314,20.795,
5503, 9/30/2025, 07:19:15.351,0.017433,21.002,0.034313,20.797,
5504, 9/30/2025, 07:19:25.351,0.017433,21.009,0.034316,20.8,
5505, 9/30/2025, 07:19:35.361,0.017436,21.006,0.034317,20.803,
5506, 9/30/2025, 07:19:45.388,0.017441,21.007,0.034322,20.799,
5507, 9/30/2025, 07:19:55.416,0.017443,21.004,0.034319,20.795,
5508, 9/30/2025, 07:20:05.441,0.017436,21.007,0.034319,20.785,
5509, 9/30/2025, 07:20:15.457,0.017439,21.005,0.034325,20.789,
5510, 9/30/2025, 07:20:25.473,0.017449,21.003,0.034327,20.769,
5511, 9/30/2025, 07:20:35.482,0.017444,21.007,0.034324,20.76,
5512, 9/30/2025, 07:20:45.511,0.017444,21.01,0.034321,20.757,
5513, 9/30/2025, 07:20:55.528,0.017444,21.006,0.034332,20.744,
5514, 9/30/2025, 07:21:05.556,0.017448,21.01,0.034326,20.735,
5515, 9/30/2025, 07:21:15.572,0.017452,21.006,0.034325,20.731,
5516, 9/30/2025, 07:21:25.577,0.017444,21.01,0.034326,20.729,
5517, 9/30/2025, 07:21:35.592,0.017442,21.007,0.034327,20.728,
5518, 9/30/2025, 07:21:45.602,0.017436,21.002,0.034324,20.729,
5519, 9/30/2025, 07:21:55.620,0.017437,21.003,0.034327,20.725,
5520, 9/30/2025, 07:22:05.639,0.01744,21.007,0.034323,20.73,
5521, 9/30/2025, 07:22:15.660,0.017435,21.007,0.034325,20.732,
5522, 9/30/2025, 07:22:25.669,0.017434,21.002,0.034319,20.731,
5523, 9/30/2025, 07:22:35.695,0.017432,21.002,0.034324,20.733,
5524, 9/30/2025, 07:22:45.716,0.017433,21.002,0.034321,20.735,
5525, 9/30/2025, 07:22:55.739,0.017431,21.005,0.034319,20.74,
5526, 9/30/2025, 07:23:05.761,0.01743,21.005,0.034321,20.743,
5527, 9/30/2025, 07:23:15.775,0.01743,21.007,0.03432,20.754,
5528, 9/30/2025, 07:23:25.800,0.017432,21.006,0.034323,20.754,
5529, 9/30/2025, 07:23:35.808,0.017429,21.006,0.03432,20.77,
5530, 9/30/2025, 07:23:45.813,0.017429,21.008,0.034317,20.772,
5531, 9/30/2025, 07:23:55.832,0.017436,21.014,0.034315,20.784,
5532, 9/30/2025, 07:24:05.846,0.01743,21.009,0.034316,20.787,
5533, 9/30/2025, 07:24:15.867,0.01743,21.012,0.034318,20.793,
5534, 9/30/2025, 07:24:25.872,0.017429,21.005,0.034317,20.798,
5535, 9/30/2025, 07:24:35.899,0.017436,21.015,0.034319,20.801,
5536, 9/30/2025, 07:24:45.922,0.01744,21.016,0.034321,20.801,
5537, 9/30/2025, 07:24:55.927,0.017438,21.012,0.034325,20.8,
5538, 9/30/2025, 07:25:05.930,0.017436,21.014,0.034324,20.798,
5539, 9/30/2025, 07:25:15.951,0.017445,21.006,0.034325,20.789,
5540, 9/30/2025, 07:25:25.952,0.017444,21.009,0.034322,20.783,
5541, 9/30/2025, 07:25:35.982,0.017446,21.016,0.034324,20.769,
5542, 9/30/2025, 07:25:45.994,0.017445,21.016,0.034324,20.75,
5543, 9/30/2025, 07:25:55.999,0.017447,21.014,0.034324,20.742,
5544, 9/30/2025, 07:26:06.017,0.017449,21.01,0.034329,20.734,
5545, 9/30/2025, 07:26:16.044,0.017451,21.004,0.034328,20.733,
5546, 9/30/2025, 07:26:26.060,0.017448,21.006,0.034325,20.729,
5547, 9/30/2025, 07:26:36.084,0.017444,21.006,0.034325,20.725,
5548, 9/30/2025, 07:26:46.105,0.01744,21.006,0.034321,20.727,
5549, 9/30/2025, 07:26:56.130,0.017439,21.008,0.034326,20.729,
5550, 9/30/2025, 07:27:06.131,0.01744,21.006,0.034327,20.729,
5551, 9/30/2025, 07:27:16.149,0.017434,21.004,0.034325,20.73,
5552, 9/30/2025, 07:27:26.177,0.017435,21.001,0.034325,20.731,
5553, 9/30/2025, 07:27:36.201,0.017437,21.001,0.034324,20.734,
5554, 9/30/2025, 07:27:46.222,0.017434,21.003,0.034324,20.733,
5555, 9/30/2025, 07:27:56.227,0.017436,20.999,0.034323,20.739,
5556, 9/30/2025, 07:28:06.242,0.017437,21,0.034322,20.746,
5557, 9/30/2025, 07:28:16.260,0.017435,21,0.034318,20.749,
5558, 9/30/2025, 07:28:26.261,0.017435,21,0.034317,20.752,
5559, 9/30/2025, 07:28:36.281,0.017435,21.001,0.034316,20.767,
5560, 9/30/2025, 07:28:46.300,0.017434,21.005,0.034319,20.769,
5561, 9/30/2025, 07:28:56.311,0.017432,21.003,0.034318,20.78,
5562, 9/30/2025, 07:29:06.341,0.017436,21.003,0.034318,20.786,
5563, 9/30/2025, 07:29:16.361,0.017433,21.007,0.034317,20.794,
5564, 9/30/2025, 07:29:26.377,0.017437,21.003,0.034318,20.796,
5565, 9/30/2025, 07:29:36.388,0.017437,21.002,0.034325,20.797,
5566, 9/30/2025, 07:29:46.406,0.01744,21.005,0.034323,20.797,
5567, 9/30/2025, 07:29:56.410,0.017438,21.008,0.034324,20.793,
5568, 9/30/2025, 07:30:06.433,0.017443,21.007,0.03432,20.797,
5569, 9/30/2025, 07:30:16.455,0.017442,21.01,0.034324,20.794,
5570, 9/30/2025, 07:30:26.472,0.017437,21.012,0.034323,20.779,
5571, 9/30/2025, 07:30:36.486,0.017441,21.014,0.034324,20.765,
5572, 9/30/2025, 07:30:46.513,0.017446,21.005,0.034329,20.754,
5573, 9/30/2025, 07:30:56.538,0.017447,21.008,0.034325,20.741,
5574, 9/30/2025, 07:31:06.552,0.017444,21.004,0.034325,20.738,
5575, 9/30/2025, 07:31:16.572,0.017446,20.999,0.034325,20.733,
5576, 9/30/2025, 07:31:26.597,0.017443,21.003,0.034325,20.726,
5577, 9/30/2025, 07:31:36.617,0.01744,21.004,0.034325,20.723,
5578, 9/30/2025, 07:31:46.630,0.017438,21.002,0.034325,20.728,
5579, 9/30/2025, 07:31:56.659,0.017431,21.001,0.034321,20.725,
5580, 9/30/2025, 07:32:06.670,0.017434,21,0.03432,20.729,
5581, 9/30/2025, 07:32:16.672,0.017438,21.005,0.034318,20.731,
5582, 9/30/2025, 07:32:26.694,0.017434,21.002,0.034317,20.73,
5583, 9/30/2025, 07:32:36.703,0.01743,20.999,0.03432,20.735,
5584, 9/30/2025, 07:32:46.720,0.017429,20.999,0.034318,20.734,
5585, 9/30/2025, 07:32:56.750,0.017432,21.004,0.034319,20.736,
5586, 9/30/2025, 07:33:06.761,0.017431,21.002,0.034318,20.742,
5587, 9/30/2025, 07:33:16.782,0.017432,20.998,0.034317,20.751,
5588, 9/30/2025, 07:33:26.812,0.017429,20.996,0.034318,20.757,
5589, 9/30/2025, 07:33:36.815,0.017435,21.003,0.034316,20.762,
5590, 9/30/2025, 07:33:46.839,0.017428,21.006,0.034312,20.775,
5591, 9/30/2025, 07:33:56.842,0.017431,21.006,0.03431,20.777,
5592, 9/30/2025, 07:34:06.848,0.01743,21.003,0.034316,20.786,
5593, 9/30/2025, 07:34:16.873,0.017429,21.002,0.03431,20.791,
5594, 9/30/2025, 07:34:26.896,0.017431,21,0.034311,20.799,
5595, 9/30/2025, 07:34:36.920,0.017427,21.006,0.034313,20.802,
5596, 9/30/2025, 07:34:46.940,0.017428,21.008,0.03431,20.803,
5597, 9/30/2025, 07:34:56.966,0.017429,21.005,0.03431,20.803,
5598, 9/30/2025, 07:35:06.987,0.017434,21.003,0.034312,20.803,
5599, 9/30/2025, 07:35:17.011,0.017436,21.004,0.034315,20.803,
5600, 9/30/2025, 07:35:27.032,0.017439,21,0.034314,20.803,
5601, 9/30/2025, 07:35:37.055,0.017437,21.003,0.034315,20.8,
5602, 9/30/2025, 07:35:47.084,0.017444,21.011,0.03432,20.8,
5603, 9/30/2025, 07:35:57.105,0.017446,21.004,0.034319,20.794,
5604, 9/30/2025, 07:36:07.123,0.017446,21.006,0.034319,20.78,
5605, 9/30/2025, 07:36:17.131,0.017447,21.013,0.034319,20.765,
5606, 9/30/2025, 07:36:27.152,0.017445,21.007,0.034323,20.757,
5607, 9/30/2025, 07:36:37.175,0.017445,21.005,0.034322,20.743,
5608, 9/30/2025, 07:36:47.204,0.017446,21.004,0.03433,20.737,
5609, 9/30/2025, 07:36:57.221,0.017446,21.004,0.034324,20.735,
5610, 9/30/2025, 07:37:07.235,0.017437,21.006,0.034322,20.732,
5611, 9/30/2025, 07:37:17.259,0.017443,21.009,0.034325,20.729,
5612, 9/30/2025, 07:37:27.286,0.017436,21.003,0.034321,20.728,
5613, 9/30/2025, 07:37:37.309,0.017437,21.005,0.03432,20.73,
5614, 9/30/2025, 07:37:47.338,0.017434,21.002,0.034321,20.729,
5615, 9/30/2025, 07:37:57.352,0.017436,21.001,0.03432,20.735,
5616, 9/30/2025, 07:38:07.358,0.017435,21.007,0.034319,20.735,
5617, 9/30/2025, 07:38:17.369,0.017434,21.003,0.034316,20.742,
5618, 9/30/2025, 07:38:27.372,0.017432,21.001,0.034321,20.745,
5619, 9/30/2025, 07:38:37.387,0.017432,21,0.034319,20.753,
5620, 9/30/2025, 07:38:47.388,0.017432,21.002,0.034319,20.761,
5621, 9/30/2025, 07:38:57.409,0.017431,21.002,0.034316,20.765,
5622, 9/30/2025, 07:39:07.438,0.017431,21.005,0.034315,20.774,
5623, 9/30/2025, 07:39:17.459,0.017432,21,0.034315,20.783,
5624, 9/30/2025, 07:39:27.471,0.017437,21.007,0.034316,20.784,
5625, 9/30/2025, 07:39:37.486,0.017435,21.001,0.034311,20.796,
5626, 9/30/2025, 07:39:47.508,0.017432,21.001,0.034315,20.799,
5627, 9/30/2025, 07:39:57.537,0.017436,20.998,0.034315,20.804,
5628, 9/30/2025, 07:40:07.549,0.017441,21.005,0.034318,20.804,
5629, 9/30/2025, 07:40:17.577,0.01744,21.008,0.034317,20.803,
5630, 9/30/2025, 07:40:27.590,0.01744,21.002,0.034317,20.802,
5631, 9/30/2025, 07:40:37.609,0.017443,21.004,0.034321,20.8,
5632, 9/30/2025, 07:40:47.635,0.017444,21.001,0.034322,20.79,
5633, 9/30/2025, 07:40:57.664,0.017447,21.005,0.034323,20.775,
5634, 9/30/2025, 07:41:07.690,0.017442,21.005,0.034327,20.762,
5635, 9/30/2025, 07:41:17.707,0.017445,21.002,0.034322,20.75,
5636, 9/30/2025, 07:41:27.730,0.017448,21.004,0.034322,20.741,
5637, 9/30/2025, 07:41:37.743,0.017446,21.003,0.034327,20.736,
5638, 9/30/2025, 07:41:47.756,0.01745,20.999,0.034326,20.731,
5639, 9/30/2025, 07:41:57.783,0.01744,21.003,0.034325,20.729,
5640, 9/30/2025, 07:42:07.808,0.017445,20.999,0.034324,20.726,
5641, 9/30/2025, 07:42:17.813,0.01744,21.004,0.034323,20.725,
5642, 9/30/2025, 07:42:27.828,0.017437,20.997,0.034321,20.728,
5643, 9/30/2025, 07:42:37.832,0.017439,21,0.034321,20.726,
5644, 9/30/2025, 07:42:47.850,0.017439,21,0.034323,20.728,
5645, 9/30/2025, 07:42:57.872,0.017435,21.003,0.034318,20.73,
5646, 9/30/2025, 07:43:07.889,0.017438,20.998,0.034323,20.732,
5647, 9/30/2025, 07:43:17.911,0.017436,21.003,0.034319,20.735,
5648, 9/30/2025, 07:43:27.933,0.017434,21.002,0.034318,20.737,
5649, 9/30/2025, 07:43:37.936,0.01743,21.002,0.034318,20.741,
5650, 9/30/2025, 07:43:47.942,0.017432,21.001,0.034316,20.752,
5651, 9/30/2025, 07:43:57.955,0.017431,21.003,0.034314,20.763,
5652, 9/30/2025, 07:44:07.969,0.017433,20.998,0.034313,20.767,
5653, 9/30/2025, 07:44:17.972,0.017435,20.997,0.034313,20.777,
5654, 9/30/2025, 07:44:27.998,0.017435,20.999,0.034314,20.783,
5655, 9/30/2025, 07:44:38.028,0.017434,20.997,0.034317,20.792,
5656, 9/30/2025, 07:44:48.048,0.017435,21,0.034311,20.798,
5657, 9/30/2025, 07:44:58.069,0.017435,20.999,0.034313,20.799,
5658, 9/30/2025, 07:45:08.099,0.01744,21.002,0.034317,20.8,
5659, 9/30/2025, 07:45:18.119,0.017438,20.998,0.03432,20.799,
5660, 9/30/2025, 07:45:28.137,0.017441,21.001,0.03432,20.794,
5661, 9/30/2025, 07:45:38.143,0.01744,20.997,0.034324,20.78,
5662, 9/30/2025, 07:45:48.146,0.017443,20.999,0.034323,20.766,
5663, 9/30/2025, 07:45:58.173,0.017445,20.999,0.034322,20.753,
5664, 9/30/2025, 07:46:08.189,0.01745,21.005,0.034321,20.743,
5665, 9/30/2025, 07:46:18.193,0.017448,20.998,0.034324,20.733,
5666, 9/30/2025, 07:46:28.194,0.017445,20.999,0.034326,20.73,
5667, 9/30/2025, 07:46:38.206,0.017448,20.992,0.034323,20.729,
5668, 9/30/2025, 07:46:48.208,0.017451,20.995,0.034328,20.723,
5669, 9/30/2025, 07:46:58.222,0.017446,21.002,0.034323,20.715,
5670, 9/30/2025, 07:47:08.246,0.017447,20.998,0.034323,20.716,
5671, 9/30/2025, 07:47:18.273,0.01744,21,0.034323,20.714,
5672, 9/30/2025, 07:47:28.286,0.017439,20.998,0.034326,20.718,
5673, 9/30/2025, 07:47:38.312,0.017438,21,0.034324,20.722,
5674, 9/30/2025, 07:47:48.342,0.017439,20.993,0.034319,20.726,
5675, 9/30/2025, 07:47:58.367,0.017432,20.999,0.034317,20.73,
5676, 9/30/2025, 07:48:08.367,0.017433,20.997,0.034318,20.73,
5677, 9/30/2025, 07:48:18.385,0.017435,21,0.034319,20.735,
5678, 9/30/2025, 07:48:28.394,0.017434,20.997,0.034317,20.733,
5679, 9/30/2025, 07:48:38.419,0.017431,20.998,0.034314,20.737,
5680, 9/30/2025, 07:48:48.423,0.017435,20.997,0.034314,20.741,
5681, 9/30/2025, 07:48:58.445,0.017433,20.994,0.034318,20.741,
5682, 9/30/2025, 07:49:08.448,0.017434,20.999,0.034317,20.75,
5683, 9/30/2025, 07:49:18.460,0.017431,20.999,0.034316,20.757,
5684, 9/30/2025, 07:49:28.461,0.017428,20.994,0.034313,20.765,
5685, 9/30/2025, 07:49:38.480,0.017426,21.002,0.034315,20.773,
5686, 9/30/2025, 07:49:48.481,0.017432,20.997,0.034314,20.781,
5687, 9/30/2025, 07:49:58.496,0.017435,20.999,0.034316,20.782,
5688, 9/30/2025, 07:50:08.497,0.017436,20.996,0.034316,20.787,
5689, 9/30/2025, 07:50:18.514,0.017439,20.996,0.034317,20.783,
5690, 9/30/2025, 07:50:28.521,0.017437,21.004,0.034319,20.779,
5691, 9/30/2025, 07:50:38.534,0.01744,21.001,0.03432,20.77,
5692, 9/30/2025, 07:50:48.554,0.017439,21.002,0.034318,20.755,
5693, 9/30/2025, 07:50:58.572,0.017445,20.998,0.034322,20.74,
5694, 9/30/2025, 07:51:08.593,0.017441,20.998,0.034322,20.737,
5695, 9/30/2025, 07:51:18.620,0.017445,20.999,0.034323,20.733,
5696, 9/30/2025, 07:51:28.629,0.017446,20.999,0.034322,20.731,
5697, 9/30/2025, 07:51:38.643,0.017446,21.003,0.034326,20.729,
5698, 9/30/2025, 07:51:48.647,0.017443,21.005,0.034325,20.722,
5699, 9/30/2025, 07:51:58.672,0.017442,20.998,0.034323,20.713,
5700, 9/30/2025, 07:52:08.700,0.017438,21,0.03432,20.707,
5701, 9/30/2025, 07:52:18.706,0.017441,21.001,0.034324,20.701,
5702, 9/30/2025, 07:52:28.712,0.017436,20.997,0.034318,20.705,
5703, 9/30/2025, 07:52:38.740,0.017436,20.999,0.034319,20.708,
5704, 9/30/2025, 07:52:48.758,0.017433,20.996,0.034316,20.712,
5705, 9/30/2025, 07:52:58.781,0.017433,20.997,0.034316,20.717,
5706, 9/30/2025, 07:53:08.781,0.017433,20.998,0.034315,20.722,
5707, 9/30/2025, 07:53:18.806,0.017431,21.001,0.034317,20.728,
5708, 9/30/2025, 07:53:28.830,0.017429,21.002,0.034318,20.732,
5709, 9/30/2025, 07:53:38.840,0.01743,20.995,0.034315,20.731,
